material_id,formula,tc,cif_path
mp-22447,P1Zr3,4.5,data\structures\3DSC_CIFs\MP\mp-22447.cif
mp-1206418,P2Pd2Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-1206418.cif
mp-1206125,P2Pd2Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-1206125.cif
mp-1206776,P2Pd2Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1206776.cif
mp-1207032,P2Pd2Y1,0.96,data\structures\3DSC_CIFs\MP\mp-1207032.cif
mp-1206959,P2Pd2Yb1,0.0,data\structures\3DSC_CIFs\MP\mp-1206959.cif
mp-3804,P2Ru2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-3804.cif
mp-568832,P2Ru2Y1,0.0,data\structures\3DSC_CIFs\MP\mp-568832.cif
mp-20327,P2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-20327.cif
mp-9923,P2V1,0.0,data\structures\3DSC_CIFs\MP\mp-9923.cif
mp-11328,P2W1,0.0,data\structures\3DSC_CIFs\MP\mp-11328.cif
mp-1523,P2Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-1523.cif
mp-505363,P3Pd7,0.85,data\structures\3DSC_CIFs\MP\mp-505363.cif
mp-27410,P3Sn4,1.24,data\structures\3DSC_CIFs\MP\mp-27410.cif
mp-1474,P4Re3,0.0,data\structures\3DSC_CIFs\MP\mp-1474.cif
mp-29182,P4W14O50,0.39,data\structures\3DSC_CIFs\MP\mp-29182.cif
mp-1186367,Pa1,0.915,data\structures\3DSC_CIFs\MP\mp-1186367.cif
mp-1187117,Pb0.28Sn0.72,7.05,data\structures\3DSC_CIFs\MP\mp-1187117.cif
mp-1216530,Pb0.5Tl0.5,0.0,data\structures\3DSC_CIFs\MP\mp-1216530.cif
mp-972692,Pb0.57Sn0.43,7.45,data\structures\3DSC_CIFs\MP\mp-972692.cif
mp-1218924,Pb0.5Sn0.5Te1,1.485,data\structures\3DSC_CIFs\MP\mp-1218924.cif
mp-21296,Pb0.8Pt0.2,2.8,data\structures\3DSC_CIFs\MP\mp-21296.cif
mp-19717,Pb1Te1,5.215,data\structures\3DSC_CIFs\MP\mp-19717.cif
mp-20745,Pb1,7.186066666666666,data\structures\3DSC_CIFs\MP\mp-20745.cif
mp-321,Pb2Rh1,2.66,data\structures\3DSC_CIFs\MP\mp-321.cif
mp-20725,Pb1O2,0.0,data\structures\3DSC_CIFs\MP\mp-20725.cif
mp-1216566,Pb1Pd1Tl1,1.78,data\structures\3DSC_CIFs\MP\mp-1216566.cif
mp-1206369,Pb1Pd2Sc1,2.4,data\structures\3DSC_CIFs\MP\mp-1206369.cif
mp-1206368,Pb1Pd2Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1206368.cif
mp-1206954,Pb1Pd2Tm1,2.1,data\structures\3DSC_CIFs\MP\mp-1206954.cif
mp-1206611,Pb1Pd2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1206611.cif
mp-22712,Pb1Pd2Y1,3.215,data\structures\3DSC_CIFs\MP\mp-22712.cif
mp-865816,Pb1Pd2Yb1,2.65,data\structures\3DSC_CIFs\MP\mp-865816.cif
mp-20849,Pb1Pd3,0.0,data\structures\3DSC_CIFs\MP\mp-20849.cif
mp-1066274,Pb1Pt1,7.2,data\structures\3DSC_CIFs\MP\mp-1066274.cif
mp-21276,Pb1S1,0.0,data\structures\3DSC_CIFs\MP\mp-21276.cif
mp-1206982,Pb1Sb1,4.05,data\structures\3DSC_CIFs\MP\mp-1206982.cif
mp-2201,Pb1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-2201.cif
mp-567736,Pb1Se2Ta1,3.695,data\structures\3DSC_CIFs\MP\mp-567736.cif
mp-30830,Pb1V3,0.0,data\structures\3DSC_CIFs\MP\mp-30830.cif
mp-1187844,Pb1Zr3,0.76,data\structures\3DSC_CIFs\MP\mp-1187844.cif
mp-1219917,Pb2Pd0.5Rh0.5,1.7,data\structures\3DSC_CIFs\MP\mp-1219917.cif
mp-20599,Pb2Pd1,2.986666666666667,data\structures\3DSC_CIFs\MP\mp-20599.cif
mp-1219926,Pb2S1Se1,4.59,data\structures\3DSC_CIFs\MP\mp-1219926.cif
mp-1217283,Pb2S1Te1,6.03,data\structures\3DSC_CIFs\MP\mp-1217283.cif
mp-20291,Pb3Y1,4.72,data\structures\3DSC_CIFs\MP\mp-20291.cif
mp-21430,Pb3Yb1,0.23,data\structures\3DSC_CIFs\MP\mp-21430.cif
mp-681992,Pb3Zr5,4.6,data\structures\3DSC_CIFs\MP\mp-681992.cif
mp-30855,Pt3U1,0.5268823529411765,data\structures\3DSC_CIFs\MP\mp-30855.cif
mp-1079796,Pd0.2Ti0.8,4.71,data\structures\3DSC_CIFs\MP\mp-1079796.cif
mp-266,Pd35Zr65,1.98,data\structures\3DSC_CIFs\MP\mp-266.cif
mp-1219935,Pd0.56W0.44,1.58,data\structures\3DSC_CIFs\MP\mp-1219935.cif
mp-1219925,Pd0.5Rh0.5,0.0,data\structures\3DSC_CIFs\MP\mp-1219925.cif
mp-1186427,Pd1,0.0,data\structures\3DSC_CIFs\MP\mp-1186427.cif
mp-564,Pd1Te1,2.868,data\structures\3DSC_CIFs\MP\mp-564.cif
mp-21765,Pd17Se15,2.2,data\structures\3DSC_CIFs\MP\mp-21765.cif
mp-20250,Pd1S1,0.0,data\structures\3DSC_CIFs\MP\mp-20250.cif
mp-4368,Pd1Sb1Se1,1.0,data\structures\3DSC_CIFs\MP\mp-4368.cif
mp-10850,Pd1Sb1Te1,1.2,data\structures\3DSC_CIFs\MP\mp-10850.cif
mp-1356,Pd1Sb2,1.25,data\structures\3DSC_CIFs\MP\mp-1356.cif
mp-1190862,Pd1Sc2,0.0,data\structures\3DSC_CIFs\MP\mp-1190862.cif
mp-21165,Pd1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-21165.cif
mp-1217263,Pd1Se1Te1,1.2,data\structures\3DSC_CIFs\MP\mp-1217263.cif
mp-2418,Pd1Se2,13.1,data\structures\3DSC_CIFs\MP\mp-2418.cif
mp-389,Pd1Si1,0.93,data\structures\3DSC_CIFs\MP\mp-389.cif
mp-1207726,Pd1Si3Y2,0.0,data\structures\3DSC_CIFs\MP\mp-1207726.cif
mp-2369,Pd1Sn1,0.41,data\structures\3DSC_CIFs\MP\mp-2369.cif
mp-1573,Pd1Sn2,3.34,data\structures\3DSC_CIFs\MP\mp-1573.cif
mp-2128,Pd1Sn4,0.0,data\structures\3DSC_CIFs\MP\mp-2128.cif
mp-30838,Pd1Th1,0.0,data\structures\3DSC_CIFs\MP\mp-30838.cif
mp-1148,Pd1Th2,0.75,data\structures\3DSC_CIFs\MP\mp-1148.cif
mp-570896,Pd1Tl2,1.32,data\structures\3DSC_CIFs\MP\mp-570896.cif
mp-1664,Pd1V3,0.081,data\structures\3DSC_CIFs\MP\mp-1664.cif
mp-7819,Pd4S1,0.0,data\structures\3DSC_CIFs\MP\mp-7819.cif
mp-7818,Pd9Se2,0.6699999999999999,data\structures\3DSC_CIFs\MP\mp-7818.cif
mp-1215363,Pd20Zr80,2.91,data\structures\3DSC_CIFs\MP\mp-1215363.cif
mp-8468,Pd2Sb2Sr1,1.25,data\structures\3DSC_CIFs\MP\mp-8468.cif
mp-4897,Pd2Sc1Sn1,2.1,data\structures\3DSC_CIFs\MP\mp-4897.cif
mp-5508,Pd2Si2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-5508.cif
mp-4822,Pd2Si2Y1,0.785,data\structures\3DSC_CIFs\MP\mp-4822.cif
mp-1851,Pd2Sn1,0.41,data\structures\3DSC_CIFs\MP\mp-1851.cif
mp-5385,Pd2Sn1Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-5385.cif
mp-3942,Pd2Sn1Tm1,2.37,data\structures\3DSC_CIFs\MP\mp-3942.cif
mp-4053,Pd2Sn1Yb1,2.225,data\structures\3DSC_CIFs\MP\mp-4053.cif
mp-1558,Pd2Sr1,0.0,data\structures\3DSC_CIFs\MP\mp-1558.cif
mp-510426,Pd3Ta4Te16,4.38,data\structures\3DSC_CIFs\MP\mp-510426.cif
mp-979273,Pd4Te1,0.0,data\structures\3DSC_CIFs\MP\mp-979273.cif
mp-570184,Pd3Th1,0.0,data\structures\3DSC_CIFs\MP\mp-570184.cif
mp-559,Pd3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-559.cif
mp-1105083,Pd5Th3,0.0,data\structures\3DSC_CIFs\MP\mp-1105083.cif
mp-2503,Pd7Se4,0.0,data\structures\3DSC_CIFs\MP\mp-2503.cif
mp-38,Pr1,0.0,data\structures\3DSC_CIFs\MP\mp-38.cif
mp-2665,Pr1Ru2,0.0,data\structures\3DSC_CIFs\MP\mp-2665.cif
mp-15179,Pr2S3,0.0,data\structures\3DSC_CIFs\MP\mp-15179.cif
mp-2211,Pt1V2.5,1.36,data\structures\3DSC_CIFs\MP\mp-2211.cif
mp-974370,Pt0.2Rh0.8,0.0,data\structures\3DSC_CIFs\MP\mp-974370.cif
mp-1187219,Pt0.3Ta0.7,1.225,data\structures\3DSC_CIFs\MP\mp-1187219.cif
mp-1219711,Pt0.5W0.5,1.45,data\structures\3DSC_CIFs\MP\mp-1219711.cif
mp-1018129,Pt0.73W0.27,0.213,data\structures\3DSC_CIFs\MP\mp-1018129.cif
mp-1101950,Pt1Sb1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-1101950.cif
mp-1219487,Pt1Sb1Te1,0.0,data\structures\3DSC_CIFs\MP\mp-1219487.cif
mp-892,Pt1Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-892.cif
mp-696,Pt1Si1,0.88,data\structures\3DSC_CIFs\MP\mp-696.cif
mp-1077109,Pt1Si1Sm1,0.0,data\structures\3DSC_CIFs\MP\mp-1077109.cif
mp-1208554,Pt1Si1Ta1,3.54,data\structures\3DSC_CIFs\MP\mp-1208554.cif
mp-19856,Pt1Sn1,0.37,data\structures\3DSC_CIFs\MP\mp-19856.cif
mp-19962,Pt1Sn2,0.0,data\structures\3DSC_CIFs\MP\mp-19962.cif
mp-20662,Pt1Sn4,2.38,data\structures\3DSC_CIFs\MP\mp-20662.cif
mp-11693,Pt1Te1,0.59,data\structures\3DSC_CIFs\MP\mp-11693.cif
mp-399,Pt1Te2,0.0,data\structures\3DSC_CIFs\MP\mp-399.cif
mp-12754,Pt1Th1,0.44,data\structures\3DSC_CIFs\MP\mp-12754.cif
mp-2339,Pt1Ti3,0.58,data\structures\3DSC_CIFs\MP\mp-2339.cif
mp-571160,Pt1Tl2,1.58,data\structures\3DSC_CIFs\MP\mp-571160.cif
mp-1025448,Pt1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-1025448.cif
mp-1065995,Pt1Zr1,3.0,data\structures\3DSC_CIFs\MP\mp-1065995.cif
mp-2403,Pt3Y1,0.0,data\structures\3DSC_CIFs\MP\mp-2403.cif
mp-1206150,Pt2Sb2Sr1,2.1,data\structures\3DSC_CIFs\MP\mp-1206150.cif
mp-1079221,Pt2Si2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-1079221.cif
mp-1080646,Pt2Si2Y1,1.57,data\structures\3DSC_CIFs\MP\mp-1080646.cif
mp-1349,Pt2Sr1,0.7,data\structures\3DSC_CIFs\MP\mp-1349.cif
mp-30849,Pt2Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-30849.cif
mp-1070844,Pt2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-1070844.cif
mp-2674,Pt2Y1,2.835,data\structures\3DSC_CIFs\MP\mp-2674.cif
mp-1207762,Pt2Y8,0.9,data\structures\3DSC_CIFs\MP\mp-1207762.cif
mp-481,Pt3Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-481.cif
mp-20971,Pt3Sn1,0.0,data\structures\3DSC_CIFs\MP\mp-20971.cif
mp-865400,Pt4Th1,0.0,data\structures\3DSC_CIFs\MP\mp-865400.cif
mp-569074,Pt3Th7,0.98,data\structures\3DSC_CIFs\MP\mp-569074.cif
mp-2705,Pt3V1,0.508,data\structures\3DSC_CIFs\MP\mp-2705.cif
mp-1102657,Pt3Y7,0.82,data\structures\3DSC_CIFs\MP\mp-1102657.cif
mp-1207128,Pt5Th3,0.0,data\structures\3DSC_CIFs\MP\mp-1207128.cif
mp-30852,Pt8Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-30852.cif
mp-571261,Pu1,0.0,data\structures\3DSC_CIFs\MP\mp-571261.cif
mp-698610,Rb0.16W1O3,4.949999999999999,data\structures\3DSC_CIFs\MP\mp-698610.cif
mp-565431,Rb0.33W1O3,2.27,data\structures\3DSC_CIFs\MP\mp-565431.cif
mp-1219848,Rb0.25W1O3,0.0,data\structures\3DSC_CIFs\MP\mp-1219848.cif
mp-752845,Rb0.27W1O2.93,3.0,data\structures\3DSC_CIFs\MP\mp-752845.cif
mp-1219696,Rb1S8V6,0.65,data\structures\3DSC_CIFs\MP\mp-1219696.cif
mp-1187203,Re0.25Ta0.75,0.0,data\structures\3DSC_CIFs\MP\mp-1187203.cif
mp-1206445,Re0.25W0.75,4.6,data\structures\3DSC_CIFs\MP\mp-1206445.cif
mp-1219490,Re0.4W0.6,5.08,data\structures\3DSC_CIFs\MP\mp-1219490.cif
mp-974408,Re0.7W0.3,4.9,data\structures\3DSC_CIFs\MP\mp-974408.cif
mp-8,Re1,2.359,data\structures\3DSC_CIFs\MP\mp-8.cif
mp-7228,Re1O2,0.0,data\structures\3DSC_CIFs\MP\mp-7228.cif
mp-190,Re1O3,0.0,data\structures\3DSC_CIFs\MP\mp-190.cif
mp-541582,Re1Se2,0.0,data\structures\3DSC_CIFs\MP\mp-541582.cif
mp-1188590,Re1Si1Ta1,4.4,data\structures\3DSC_CIFs\MP\mp-1188590.cif
mp-12605,Re1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-12605.cif
mp-1217894,Re1Ta1,1.3,data\structures\3DSC_CIFs\MP\mp-1217894.cif
mp-1193848,Re1Zr2,0.0,data\structures\3DSC_CIFs\MP\mp-1193848.cif
mp-11558,Re24Sc5,2.2,data\structures\3DSC_CIFs\MP\mp-11558.cif
mp-518,Re24Ti5,6.25,data\structures\3DSC_CIFs\MP\mp-518.cif
mp-1374,Re24Zr5,3.9375,data\structures\3DSC_CIFs\MP\mp-1374.cif
mp-11557,Re2Sc1,2.565,data\structures\3DSC_CIFs\MP\mp-11557.cif
mp-669547,Re2Si1,3.8,data\structures\3DSC_CIFs\MP\mp-669547.cif
mp-1102249,Re2Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1102249.cif
mp-1659,Re2Th1,5.025,data\structures\3DSC_CIFs\MP\mp-1659.cif
mp-569480,Re2U1,0.0,data\structures\3DSC_CIFs\MP\mp-569480.cif
mp-570923,Re2Y1,1.83,data\structures\3DSC_CIFs\MP\mp-570923.cif
mp-12109,Re2Zr1,6.366666666666667,data\structures\3DSC_CIFs\MP\mp-12109.cif
mp-1195855,Re3Si5Y2,1.76,data\structures\3DSC_CIFs\MP\mp-1195855.cif
mp-974416,Re3W1,8.733333333333333,data\structures\3DSC_CIFs\MP\mp-974416.cif
mp-983,Rh0.94Se2,5.19,data\structures\3DSC_CIFs\MP\mp-983.cif
mp-1186926,Rh0.32Ru0.68,0.11,data\structures\3DSC_CIFs\MP\mp-1186926.cif
mp-571664,Rh37Zr63,2.86,data\structures\3DSC_CIFs\MP\mp-571664.cif
mp-900,Rh0.53Se0.47,6.0,data\structures\3DSC_CIFs\MP\mp-900.cif
mp-1206329,Rh0.85Si1.15Th1,5.48,data\structures\3DSC_CIFs\MP\mp-1206329.cif
mp-1186916,Rh1,0.0002866666666666,data\structures\3DSC_CIFs\MP\mp-1186916.cif
mp-21991,Rh17S15,5.460000000000001,data\structures\3DSC_CIFs\MP\mp-21991.cif
mp-1216633,Rh1Ru2U1,0.0,data\structures\3DSC_CIFs\MP\mp-1216633.cif
mp-20619,Rh1Sb1,0.0,data\structures\3DSC_CIFs\MP\mp-20619.cif
mp-1105666,Rh1Se1.75,6.0,data\structures\3DSC_CIFs\MP\mp-1105666.cif
mp-1192175,Rh1Se2,4.35,data\structures\3DSC_CIFs\MP\mp-1192175.cif
mp-818,Rh1Si1,0.0,data\structures\3DSC_CIFs\MP\mp-818.cif
mp-1239087,Rh1Si1Tb1,0.0,data\structures\3DSC_CIFs\MP\mp-1239087.cif
mp-672645,Rh1Si1Ti1,5.1,data\structures\3DSC_CIFs\MP\mp-672645.cif
mp-19728,Rh1Si1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-19728.cif
mp-1103044,Rh1Sn2,0.6,data\structures\3DSC_CIFs\MP\mp-1103044.cif
mp-1628,Rh1Te1,0.0,data\structures\3DSC_CIFs\MP\mp-1628.cif
mp-754,Rh1Te2,1.51,data\structures\3DSC_CIFs\MP\mp-754.cif
mp-12755,Rh1Th1,0.36,data\structures\3DSC_CIFs\MP\mp-12755.cif
mp-2583,Rh1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-2583.cif
mp-1018124,Rh1Ti2,0.0,data\structures\3DSC_CIFs\MP\mp-1018124.cif
mp-1578,Rh1V3,0.38,data\structures\3DSC_CIFs\MP\mp-1578.cif
mp-191,Rh1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-191.cif
mp-1207780,Rh1Y3,0.65,data\structures\3DSC_CIFs\MP\mp-1207780.cif
mp-669917,Rh43Zr57,2.18,data\structures\3DSC_CIFs\MP\mp-669917.cif
mp-1188413,Rh24Zr76,3.67,data\structures\3DSC_CIFs\MP\mp-1188413.cif
mp-725,Rh2O3,0.0,data\structures\3DSC_CIFs\MP\mp-725.cif
mp-862623,Rh2Sc1Sn1,2.0,data\structures\3DSC_CIFs\MP\mp-862623.cif
mp-4413,Rh2Si2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-4413.cif
mp-5556,Rh2Si2U1,1.1,data\structures\3DSC_CIFs\MP\mp-5556.cif
mp-3441,Rh2Si2Y1,1.4,data\structures\3DSC_CIFs\MP\mp-3441.cif
mp-865518,Rh2Sn1Y1,4.1,data\structures\3DSC_CIFs\MP\mp-865518.cif
mp-1328,Rh2Sr1,6.2,data\structures\3DSC_CIFs\MP\mp-1328.cif
mp-1103212,Rh2Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-1103212.cif
mp-568337,Rh2Th1,0.0,data\structures\3DSC_CIFs\MP\mp-568337.cif
mp-921,Rh2Y1,0.0,data\structures\3DSC_CIFs\MP\mp-921.cif
mp-1196999,Rh2Y3,1.48,data\structures\3DSC_CIFs\MP\mp-1196999.cif
mp-635,Rh3Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-635.cif
mp-12879,Rh3Si5Tb2,0.0,data\structures\3DSC_CIFs\MP\mp-12879.cif
mp-9882,Rh3Si5Y2,2.7,data\structures\3DSC_CIFs\MP\mp-9882.cif
mp-1189471,Rh3Sn5Tb2,0.0,data\structures\3DSC_CIFs\MP\mp-1189471.cif
mp-30864,Rh3Sn5Y2,0.0,data\structures\3DSC_CIFs\MP\mp-30864.cif
mp-2509,Rh3Th1,0.0,data\structures\3DSC_CIFs\MP\mp-2509.cif
mp-1107,Rh3Th7,2.15,data\structures\3DSC_CIFs\MP\mp-1107.cif
mp-1152,Rh3Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1152.cif
mp-1150,Rh3U1,0.0,data\structures\3DSC_CIFs\MP\mp-1150.cif
mp-866161,Rh3V1,0.0,data\structures\3DSC_CIFs\MP\mp-866161.cif
mp-1191413,Rh3Y1,1.07,data\structures\3DSC_CIFs\MP\mp-1191413.cif
mp-1189474,Rh3Y7,0.0,data\structures\3DSC_CIFs\MP\mp-1189474.cif
mp-229,Rh3Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-229.cif
mp-22307,Rh4Sc5Si10,8.405,data\structures\3DSC_CIFs\MP\mp-22307.cif
mp-30517,Rh4Sn13Sr3,4.216666667,data\structures\3DSC_CIFs\MP\mp-30517.cif
mp-30516,Rh4Sn13Th3,1.9,data\structures\3DSC_CIFs\MP\mp-30516.cif
mp-3046,Rh4Sn13Yb3,7.833333333,data\structures\3DSC_CIFs\MP\mp-3046.cif
mp-11565,Rh5Y1,0.56,data\structures\3DSC_CIFs\MP\mp-11565.cif
mp-1395,Ru0.5V0.5,0.0,data\structures\3DSC_CIFs\MP\mp-1395.cif
mp-1219644,Ru0.4W0.6,4.835,data\structures\3DSC_CIFs\MP\mp-1219644.cif
mp-4596,Ru1Sr2O4,1.290384615,data\structures\3DSC_CIFs\MP\mp-4596.cif
mp-33,Ru1,0.4932499999999999,data\structures\3DSC_CIFs\MP\mp-33.cif
mp-2030,Ru1S2,0.0,data\structures\3DSC_CIFs\MP\mp-2030.cif
mp-7565,Ru1Sb1,1.2,data\structures\3DSC_CIFs\MP\mp-7565.cif
mp-1922,Ru1Se2,0.0,data\structures\3DSC_CIFs\MP\mp-1922.cif
mp-1189212,Ru1Si1Ta1,3.15,data\structures\3DSC_CIFs\MP\mp-1189212.cif
mp-7544,Ru1Si1Zr1,9.733333333,data\structures\3DSC_CIFs\MP\mp-7544.cif
mp-267,Ru1Te2,0.0,data\structures\3DSC_CIFs\MP\mp-267.cif
mp-592,Ru1Ti1,1.07,data\structures\3DSC_CIFs\MP\mp-592.cif
mp-1219476,Ru1W1,7.5,data\structures\3DSC_CIFs\MP\mp-1219476.cif
mp-1207781,Ru1Y3,0.0,data\structures\3DSC_CIFs\MP\mp-1207781.cif
mp-214,Ru1Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-214.cif
mp-567750,Ru2Sc1,2.09,data\structures\3DSC_CIFs\MP\mp-567750.cif
mp-5165,Ru2Si2Th1,1.1,data\structures\3DSC_CIFs\MP\mp-5165.cif
mp-568673,Ru2Si2Y1,1.1,data\structures\3DSC_CIFs\MP\mp-568673.cif
mp-569979,Ru2Zr1,1.968,data\structures\3DSC_CIFs\MP\mp-569979.cif
mp-1025056,Ru3Si2Th1,3.98,data\structures\3DSC_CIFs\MP\mp-1025056.cif
mp-1024974,Ru3Si2Y1,3.51,data\structures\3DSC_CIFs\MP\mp-1024974.cif
mp-510274,Ru3Si4Zr2,5.7,data\structures\3DSC_CIFs\MP\mp-510274.cif
mp-1263,Ru3U1,0.145,data\structures\3DSC_CIFs\MP\mp-1263.cif
mp-1217890,S1Se1Ta1,3.7,data\structures\3DSC_CIFs\MP\mp-1217890.cif
mp-96,S1,14.466666666666669,data\structures\3DSC_CIFs\MP\mp-96.cif
mp-1103820,S1.1Zr1,4.5,data\structures\3DSC_CIFs\MP\mp-1103820.cif
mp-1984,S2Ta1,1.7999999999999998,data\structures\3DSC_CIFs\MP\mp-1984.cif
mp-1476,S1Sc1,0.0,data\structures\3DSC_CIFs\MP\mp-1476.cif
mp-2231,S1Sn1,5.8,data\structures\3DSC_CIFs\MP\mp-2231.cif
mp-1018028,S1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-1018028.cif
mp-556516,S1Tl2,0.0,data\structures\3DSC_CIFs\MP\mp-556516.cif
mp-555283,S1V3,0.0,data\structures\3DSC_CIFs\MP\mp-555283.cif
mp-1004526,S1W1,0.0,data\structures\3DSC_CIFs\MP\mp-1004526.cif
mp-1534,S1Y1,1.9,data\structures\3DSC_CIFs\MP\mp-1534.cif
mp-9813,S2W1,0.0,data\structures\3DSC_CIFs\MP\mp-9813.cif
mp-30527,S3Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-30527.cif
mp-1216912,S8Tl0.26V6,0.74,data\structures\3DSC_CIFs\MP\mp-1216912.cif
mp-1216802,S8Tl1V6,4.1,data\structures\3DSC_CIFs\MP\mp-1216802.cif
mp-799,S8V6,0.76,data\structures\3DSC_CIFs\MP\mp-799.cif
mp-1555,Sb1V3,0.65,data\structures\3DSC_CIFs\MP\mp-1555.cif
mp-1412,Sb0.25Ti0.75,6.26,data\structures\3DSC_CIFs\MP\mp-1412.cif
mp-1187486,Sb0.28Tl0.72,5.2,data\structures\3DSC_CIFs\MP\mp-1187486.cif
mp-104,Sb1,2.125,data\structures\3DSC_CIFs\MP\mp-104.cif
mp-10635,Sb1Sn1,1.4300000000000002,data\structures\3DSC_CIFs\MP\mp-10635.cif
mp-541,Sb1Ta3,0.72,data\structures\3DSC_CIFs\MP\mp-541.cif
mp-4573,Sb1Te2Tl1,0.0,data\structures\3DSC_CIFs\MP\mp-4573.cif
mp-215,Sb1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-215.cif
mp-11697,Sb2Ta1,0.0,data\structures\3DSC_CIFs\MP\mp-11697.cif
mp-1201,Sb2Te3,6.1775,data\structures\3DSC_CIFs\MP\mp-1201.cif
mp-568,Sb2Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-568.cif
mp-621624,Sb2Tl7,5.2,data\structures\3DSC_CIFs\MP\mp-621624.cif
mp-2851,Sb2V1,0.0,data\structures\3DSC_CIFs\MP\mp-2851.cif
mp-7138,Sb2Yb1,1.3,data\structures\3DSC_CIFs\MP\mp-7138.cif
mp-979,Sb2Zr1,0.0,data\structures\3DSC_CIFs\MP\mp-979.cif
mp-505759,Sb3Zr5,2.25,data\structures\3DSC_CIFs\MP\mp-505759.cif
mp-866805,Sb4Sn3Sr1,3.9,data\structures\3DSC_CIFs\MP\mp-866805.cif
mp-1188062,Sc0.25Zr0.75,0.0,data\structures\3DSC_CIFs\MP\mp-1188062.cif
mp-1215201,Sc0.5Zr0.5,0.0,data\structures\3DSC_CIFs\MP\mp-1215201.cif
mp-1782,Sc1Se1,0.0,data\structures\3DSC_CIFs\MP\mp-1782.cif
mp-2841,Sc1Si2,0.0,data\structures\3DSC_CIFs\MP\mp-2841.cif
mp-1101860,Sc1Tc2,10.9,data\structures\3DSC_CIFs\MP\mp-1101860.cif
mp-570481,Se1,7.525,data\structures\3DSC_CIFs\MP\mp-570481.cif
mp-2183,Se1Th1,0.0,data\structures\3DSC_CIFs\MP\mp-2183.cif
mp-2637,Se4Y3,0.0,data\structures\3DSC_CIFs\MP\mp-2637.cif
mp-8954,Se2Ta1,0.142,data\structures\3DSC_CIFs\MP\mp-8954.cif
mp-2194,Se2Ti1,0.45,data\structures\3DSC_CIFs\MP\mp-2194.cif
mp-694,Se2V1,0.0,data\structures\3DSC_CIFs\MP\mp-694.cif
mp-29652,Se3Ta1,2.1,data\structures\3DSC_CIFs\MP\mp-29652.cif
mp-2783,Si2Ta5,0.0,data\structures\3DSC_CIFs\MP\mp-2783.cif
mp-893,Si5Zr6,0.0,data\structures\3DSC_CIFs\MP\mp-893.cif
mp-1216430,Si0.6Sn0.4V3,9.7,data\structures\3DSC_CIFs\MP\mp-1216430.cif
mp-12769,Si2Y1,0.0,data\structures\3DSC_CIFs\MP\mp-12769.cif
mp-149,Si1,6.214,data\structures\3DSC_CIFs\MP\mp-149.cif
mp-21238,Si1Th1,2.41,data\structures\3DSC_CIFs\MP\mp-21238.cif
mp-7092,Si1Ti1,0.0,data\structures\3DSC_CIFs\MP\mp-7092.cif
mp-19715,Si1U1,0.0,data\structures\3DSC_CIFs\MP\mp-19715.cif
mp-956,Si1U3,0.0,data\structures\3DSC_CIFs\MP\mp-956.cif
mp-9972,Si1Y1,0.0,data\structures\3DSC_CIFs\MP\mp-9972.cif
mp-1278,Si1Zr2,0.0,data\structures\3DSC_CIFs\MP\mp-1278.cif
mp-1200912,Si1Zr4,0.0,data\structures\3DSC_CIFs\MP\mp-1200912.cif
mp-11192,Si2Ta1,0.345,data\structures\3DSC_CIFs\MP\mp-11192.cif
mp-517,Si2Ta1,0.345,data\structures\3DSC_CIFs\MP\mp-517.cif
mp-1079146,Si2Th3,0.0,data\structures\3DSC_CIFs\MP\mp-1079146.cif
